Date,Power_kW
2019-03-02 10:00:00,99.97
2019-03-02 11:00:00,101.802
2019-03-02 12:00:00,100.042
2019-03-02 13:00:00,100.575
2019-03-02 14:00:00,107.675
2019-03-02 15:00:00,102.822
2019-03-02 16:00:00,106.735
2019-03-02 17:00:00,108.135
2019-03-02 18:00:00,109.242
2019-03-02 19:00:00,117.649
2019-03-02 20:00:00,108.077
2019-03-02 21:00:00,110.231
2019-03-02 22:00:00,107.253
2019-03-02 23:00:00,106.919
2019-03-03 00:00:00,103.601
2019-03-03 01:00:00,101.676
2019-03-03 02:00:00,101.229
2019-03-03 03:00:00,102.534
2019-03-03 04:00:00,103.287
2019-03-03 05:00:00,103.251
2019-03-03 06:00:00,101.288
2019-03-03 07:00:00,103.784
2019-03-03 08:00:00,101.48
2019-03-03 09:00:00,101.292
2019-03-03 10:00:00,105.245
2019-03-03 11:00:00,103.65
2019-03-03 12:00:00,104.037
2019-03-03 13:00:00,105.448
2019-03-03 14:00:00,105.935
2019-03-03 15:00:00,108.223
2019-03-03 16:00:00,106.602
2019-03-03 17:00:00,106.776
2019-03-03 18:00:00,105.677
2019-03-03 19:00:00,103.296
2019-03-03 20:00:00,104.834
2019-03-03 21:00:00,101.227
2019-03-03 22:00:00,100.187
2019-03-03 23:00:00,105.129
2019-03-04 00:00:00,111.934
2019-03-04 01:00:00,108.623
2019-03-04 02:00:00,108.495
2019-03-04 03:00:00,111.138
2019-03-04 04:00:00,107.235
2019-03-04 05:00:00,110.174
2019-03-04 06:00:00,118.148
2019-03-04 07:00:00,155.733
2019-03-04 08:00:00,209.912
2019-03-04 09:00:00,250.16
2019-03-04 10:00:00,384.954
2019-03-04 11:00:00,337.775
2019-03-04 12:00:00,335.344
2019-03-04 13:00:00,335.003
2019-03-04 14:00:00,336.304
2019-03-04 15:00:00,329.901
2019-03-04 16:00:00,325.833
2019-03-04 17:00:00,309.189
2019-03-04 18:00:00,277.55
2019-03-04 19:00:00,235.796
2019-03-04 20:00:00,175.881
2019-03-04 21:00:00,151.302
2019-03-04 22:00:00,112.885
2019-03-04 23:00:00,112.153
2019-03-05 00:00:00,107.569
2019-03-05 01:00:00,103.497
2019-03-05 02:00:00,102.769
2019-03-05 03:00:00,101.501
2019-03-05 04:00:00,104.077
2019-03-05 05:00:00,106.685
2019-03-05 06:00:00,113.024
2019-03-05 07:00:00,154.336
2019-03-05 08:00:00,191.985
2019-03-05 09:00:00,239.338
2019-03-05 10:00:00,398.292
2019-03-05 11:00:00,418.224
2019-03-05 12:00:00,375.79
2019-03-05 13:00:00,361.292
2019-03-05 14:00:00,405.839
2019-03-05 15:00:00,393.837
2019-03-05 16:00:00,398.105
2019-03-05 17:00:00,383.227
2019-03-05 18:00:00,324.864
2019-03-05 19:00:00,205.488
2019-03-05 20:00:00,145.843
2019-03-05 21:00:00,131.477
2019-03-05 22:00:00,110.152
2019-03-05 23:00:00,109.495
2019-03-06 00:00:00,110.829
2019-03-06 01:00:00,105.753
2019-03-06 02:00:00,108.368
2019-03-06 03:00:00,104.562
2019-03-06 04:00:00,109.448
2019-03-06 05:00:00,103.68
2019-03-06 06:00:00,119.667
2019-03-06 07:00:00,243.639
2019-03-06 08:00:00,311.133
2019-03-06 09:00:00,341.439
2019-03-06 10:00:00,564.604
2019-03-06 11:00:00,560.999
2019-03-06 12:00:00,561.813
2019-03-06 13:00:00,552.096
2019-03-06 14:00:00,559.871
2019-03-06 15:00:00,569.867
2019-03-06 16:00:00,557.506
2019-03-06 17:00:00,547.803
2019-03-06 18:00:00,508.177
2019-03-06 19:00:00,237.678
2019-03-06 20:00:00,147.323
2019-03-06 21:00:00,128.026
2019-03-06 22:00:00,111.581
2019-03-06 23:00:00,110.274
2019-03-07 00:00:00,106.628
2019-03-07 01:00:00,103.439
2019-03-07 02:00:00,106.18
2019-03-07 03:00:00,102.224
2019-03-07 04:00:00,105.67
2019-03-07 05:00:00,105.175
2019-03-07 06:00:00,115.986
2019-03-07 07:00:00,372.152
2019-03-07 08:00:00,291.951
2019-03-07 09:00:00,383.276
2019-03-07 10:00:00,442.218
2019-03-07 11:00:00,428.95
2019-03-07 12:00:00,454.591
2019-03-07 13:00:00,434.919
2019-03-07 14:00:00,456.086
2019-03-07 15:00:00,468.456
2019-03-07 16:00:00,493.255
2019-03-07 17:00:00,455.12
2019-03-07 18:00:00,404.911
2019-03-07 19:00:00,214.947
2019-03-07 20:00:00,159.363
2019-03-07 21:00:00,114.276
2019-03-07 22:00:00,114.59
2019-03-07 23:00:00,106.533
2019-03-08 00:00:00,88.654
2019-03-08 01:00:00,87.814
2019-03-08 02:00:00,87.695
2019-03-08 03:00:00,88.278
2019-03-08 04:00:00,84.793
2019-03-08 05:00:00,85.269
2019-03-08 06:00:00,86.323
2019-03-08 07:00:00,103.872
2019-03-08 08:00:00,99.648
2019-03-08 09:00:00,100.775
2019-03-08 10:00:00,364.531
2019-03-08 11:00:00,181.965
2019-03-08 12:00:00,188.857
2019-03-08 13:00:00,167.39
2019-03-08 14:00:00,191.529
2019-03-08 15:00:00,165.14
2019-03-08 16:00:00,194.914
2019-03-08 17:00:00,162.024
2019-03-08 18:00:00,109.296
2019-03-08 19:00:00,103.454
2019-03-08 20:00:00,96.704
2019-03-08 21:00:00,84.839
2019-03-08 22:00:00,84.851
2019-03-08 23:00:00,86.649
2019-03-09 00:00:00,105.198
2019-03-09 01:00:00,106.85
2019-03-09 02:00:00,102.446
2019-03-09 03:00:00,109.442
2019-03-09 04:00:00,98.406
2019-03-09 05:00:00,106.352
2019-03-09 06:00:00,110.868
2019-03-09 07:00:00,405.866
2019-03-09 08:00:00,397.321
2019-03-09 09:00:00,455.791
2019-03-09 10:00:00,485.369
2019-03-09 11:00:00,501.806
2019-03-09 12:00:00,497.693
2019-03-09 13:00:00,500.641
2019-03-09 14:00:00,512.298
2019-03-09 15:00:00,496.21
2019-03-09 16:00:00,503.6
2019-03-09 17:00:00,478.178
2019-03-09 18:00:00,459.475
2019-03-09 19:00:00,178.342
2019-03-09 20:00:00,129.954
2019-03-09 21:00:00,108.572
2019-03-09 22:00:00,106.379
2019-03-09 23:00:00,109.469
2019-03-10 00:00:00,110.883
2019-03-10 01:00:00,111.841
2019-03-10 02:00:00,105.647
2019-03-10 03:00:00,100.878
2019-03-10 04:00:00,109.043
2019-03-10 05:00:00,107.736
2019-03-10 06:00:00,124.928
2019-03-10 07:00:00,376.368
2019-03-10 08:00:00,301.864
2019-03-10 09:00:00,375.421
2019-03-10 10:00:00,390.789
2019-03-10 11:00:00,414.173
2019-03-10 12:00:00,443.958
2019-03-10 13:00:00,477.097
2019-03-10 14:00:00,534.942
2019-03-10 15:00:00,541.336
2019-03-10 16:00:00,503.88
2019-03-10 17:00:00,479.826
2019-03-10 18:00:00,434.489
2019-03-10 19:00:00,231.181
2019-03-10 20:00:00,140.829
2019-03-10 21:00:00,115.357
2019-03-10 22:00:00,107.594
2019-03-10 23:00:00,113.103
2019-03-11 00:00:00,109.851
2019-03-11 01:00:00,104.112
2019-03-11 02:00:00,103.241
2019-03-11 03:00:00,106.933
2019-03-11 04:00:00,103.968
2019-03-11 05:00:00,104.543
2019-03-11 06:00:00,102.066
2019-03-11 07:00:00,104.746
2019-03-11 08:00:00,105.172
2019-03-11 09:00:00,102.788
2019-03-11 10:00:00,107.184
2019-03-11 11:00:00,104.764
2019-03-11 12:00:00,107.138
2019-03-11 13:00:00,102.9
2019-03-11 14:00:00,103.043
2019-03-11 15:00:00,107.065
2019-03-11 16:00:00,102.8
2019-03-11 17:00:00,106.831
2019-03-11 18:00:00,103.668
2019-03-11 19:00:00,104.113
2019-03-11 20:00:00,104.63
2019-03-11 21:00:00,102.399
2019-03-11 22:00:00,106.529
2019-03-11 23:00:00,102.907
2019-03-12 00:00:00,111.044
2019-03-12 01:00:00,109.78
2019-03-12 02:00:00,109.107
2019-03-12 03:00:00,109.556
2019-03-12 04:00:00,108.14
2019-03-12 05:00:00,112.885
2019-03-12 06:00:00,143.573
2019-03-12 07:00:00,199.269
2019-03-12 08:00:00,222.348
2019-03-12 09:00:00,357.798
2019-03-12 10:00:00,316.694
2019-03-12 11:00:00,321.445
2019-03-12 12:00:00,334.161
2019-03-12 13:00:00,321.333
2019-03-12 14:00:00,332.126
2019-03-12 15:00:00,329.329
2019-03-12 16:00:00,311.899
2019-03-12 17:00:00,255.641
2019-03-12 18:00:00,223.659
2019-03-12 19:00:00,182.423
2019-03-12 20:00:00,128.917
2019-03-12 21:00:00,118.297
2019-03-12 22:00:00,111.307
2019-03-12 23:00:00,110.501
2019-03-13 00:00:00,110.047
2019-03-13 01:00:00,106.571
2019-03-13 02:00:00,109.875
2019-03-13 03:00:00,106.21
2019-03-13 04:00:00,108.644
2019-03-13 05:00:00,106.08
2019-03-13 06:00:00,113.417
2019-03-13 07:00:00,165.665
2019-03-13 08:00:00,209.844
2019-03-13 09:00:00,251.329
2019-03-13 10:00:00,276.196
2019-03-13 11:00:00,393.289
2019-03-13 12:00:00,316.343
2019-03-13 13:00:00,307.265
2019-03-13 14:00:00,310.765
2019-03-13 15:00:00,310.289
2019-03-13 16:00:00,320.655
2019-03-13 17:00:00,306.878
2019-03-13 18:00:00,272.42
2019-03-13 19:00:00,224.38
2019-03-13 20:00:00,162.878
2019-03-13 21:00:00,144.248
2019-03-13 22:00:00,131.652
2019-03-13 23:00:00,123.909
2019-03-14 00:00:00,129.007
2019-03-14 01:00:00,120.271
2019-03-14 02:00:00,121.59
2019-03-14 03:00:00,118.607
2019-03-14 04:00:00,120.589
2019-03-14 05:00:00,121.256
2019-03-14 06:00:00,127.807
2019-03-14 07:00:00,178.227
2019-03-14 08:00:00,283.41
2019-03-14 09:00:00,282.317
2019-03-14 10:00:00,301.503
2019-03-14 11:00:00,322.564
2019-03-14 12:00:00,321.64
2019-03-14 13:00:00,312.398
2019-03-14 14:00:00,332.005
2019-03-14 15:00:00,322.928
2019-03-14 16:00:00,326.941
2019-03-14 17:00:00,308.656
2019-03-14 18:00:00,285.963
2019-03-14 19:00:00,233.423
2019-03-14 20:00:00,169.667
2019-03-14 21:00:00,149.036
2019-03-14 22:00:00,130.061
2019-03-14 23:00:00,125.001
2019-03-15 00:00:00,120.857
2019-03-15 01:00:00,124.093
2019-03-15 02:00:00,121.992
2019-03-15 03:00:00,119.911
2019-03-15 04:00:00,121.651
2019-03-15 05:00:00,119.5
2019-03-15 06:00:00,133.254
2019-03-15 07:00:00,167.869
2019-03-15 08:00:00,267.456
2019-03-15 09:00:00,284.104
2019-03-15 10:00:00,293.718
2019-03-15 11:00:00,325.232
2019-03-15 12:00:00,321.513
2019-03-15 13:00:00,316.127
2019-03-15 14:00:00,330.165
2019-03-15 15:00:00,339.699
2019-03-15 16:00:00,319.704
2019-03-15 17:00:00,288.869
2019-03-15 18:00:00,273.692
2019-03-15 19:00:00,206.663
2019-03-15 20:00:00,161.027
2019-03-15 21:00:00,141.373
2019-03-15 22:00:00,127.033
2019-03-15 23:00:00,113.149
2019-03-16 00:00:00,110.113
2019-03-16 01:00:00,115.119
2019-03-16 02:00:00,112.907
2019-03-16 03:00:00,111.811
2019-03-16 04:00:00,113.923
2019-03-16 05:00:00,110.592
2019-03-16 06:00:00,110.929
2019-03-16 07:00:00,123.073
2019-03-16 08:00:00,132.081
2019-03-16 09:00:00,134.389
2019-03-16 10:00:00,139.61
2019-03-16 11:00:00,139.265
2019-03-16 12:00:00,139.522
2019-03-16 13:00:00,146.464
2019-03-16 14:00:00,142.033
2019-03-16 15:00:00,147.813
2019-03-16 16:00:00,149.96
2019-03-16 17:00:00,140.687
2019-03-16 18:00:00,140.572
2019-03-16 19:00:00,143.808
2019-03-16 20:00:00,126.466
2019-03-16 21:00:00,126.27
2019-03-16 22:00:00,131.414
2019-03-16 23:00:00,115.767
2019-03-17 00:00:00,115.069
2019-03-17 01:00:00,112.524
2019-03-17 02:00:00,114.82
2019-03-17 03:00:00,112.547
2019-03-17 04:00:00,113.068
2019-03-17 05:00:00,116.756
2019-03-17 06:00:00,113.333
2019-03-17 07:00:00,113.03
2019-03-17 08:00:00,123.318
2019-03-17 09:00:00,121.935
2019-03-17 10:00:00,121.038
2019-03-17 11:00:00,124.235
2019-03-17 12:00:00,124.66
2019-03-17 13:00:00,126.017
2019-03-17 14:00:00,122.314
2019-03-17 15:00:00,123.364
2019-03-17 16:00:00,124.967
2019-03-17 17:00:00,127.734
2019-03-17 18:00:00,131.794
2019-03-17 19:00:00,124.963
2019-03-17 20:00:00,122.851
2019-03-17 21:00:00,120.785
2019-03-17 22:00:00,116.717
2019-03-17 23:00:00,110.093
2019-03-18 00:00:00,116.323
2019-03-18 01:00:00,110.339
2019-03-18 02:00:00,109.139
2019-03-18 03:00:00,109.848
2019-03-18 04:00:00,112.765
2019-03-18 05:00:00,110.649
2019-03-18 06:00:00,115.495
2019-03-18 07:00:00,158.635
2019-03-18 08:00:00,281.961
2019-03-18 09:00:00,243.881
2019-03-18 10:00:00,305.494
2019-03-18 11:00:00,324.576
2019-03-18 12:00:00,318.025
2019-03-18 13:00:00,315.441
2019-03-18 14:00:00,319.543
2019-03-18 15:00:00,326.991
2019-03-18 16:00:00,328.229
2019-03-18 17:00:00,310.972
2019-03-18 18:00:00,288.462
2019-03-18 19:00:00,210.764
2019-03-18 20:00:00,165.727
2019-03-18 21:00:00,130.008
2019-03-18 22:00:00,128.823
2019-03-18 23:00:00,120.965
2019-03-19 00:00:00,121.712
2019-03-19 01:00:00,116.625
2019-03-19 02:00:00,118.918
2019-03-19 03:00:00,116.721
2019-03-19 04:00:00,115.932
2019-03-19 05:00:00,119.171
2019-03-19 06:00:00,125.434
2019-03-19 07:00:00,170.422
2019-03-19 08:00:00,296.83
2019-03-19 09:00:00,286.331
2019-03-19 10:00:00,316.308
2019-03-19 11:00:00,325.485
2019-03-19 12:00:00,328.344
2019-03-19 13:00:00,309.089
2019-03-19 14:00:00,326.217
2019-03-19 15:00:00,306.226
2019-03-19 16:00:00,283.993
2019-03-19 17:00:00,265.301
2019-03-19 18:00:00,236.294
2019-03-19 19:00:00,195.619
2019-03-19 20:00:00,147.223
2019-03-19 21:00:00,115.322
2019-03-19 22:00:00,108.733
2019-03-19 23:00:00,109.051
2019-03-20 00:00:00,110.297
2019-03-20 01:00:00,107.119
2019-03-20 02:00:00,111.186
2019-03-20 03:00:00,105.482
2019-03-20 04:00:00,110.91
2019-03-20 05:00:00,106.172
2019-03-20 06:00:00,114.525
2019-03-20 07:00:00,174.152
2019-03-20 08:00:00,218.477
2019-03-20 09:00:00,248.898
2019-03-20 10:00:00,273.892
2019-03-20 11:00:00,388.014
2019-03-20 12:00:00,320.317
2019-03-20 13:00:00,323.169
2019-03-20 14:00:00,318.976
2019-03-20 15:00:00,299.046
2019-03-20 16:00:00,273.597
2019-03-20 17:00:00,271.024
2019-03-20 18:00:00,251.969
2019-03-20 19:00:00,213.958
2019-03-20 20:00:00,169.081
2019-03-20 21:00:00,132.4
2019-03-20 22:00:00,112.209
2019-03-20 23:00:00,110.458
2019-03-21 00:00:00,104.489
2019-03-21 01:00:00,104.876
2019-03-21 02:00:00,105.72
2019-03-21 03:00:00,103.443
2019-03-21 04:00:00,107.356
2019-03-21 05:00:00,101.668
2019-03-21 06:00:00,110.68
2019-03-21 07:00:00,168.28
2019-03-21 08:00:00,209.097
2019-03-21 09:00:00,235.627
2019-03-21 10:00:00,289.133
2019-03-21 11:00:00,404.041
2019-03-21 12:00:00,317.431
2019-03-21 13:00:00,317.676
2019-03-21 14:00:00,330.38
2019-03-21 15:00:00,299.203
2019-03-21 16:00:00,280.389
2019-03-21 17:00:00,274.593
2019-03-21 18:00:00,237.011
2019-03-21 19:00:00,192.387
2019-03-21 20:00:00,160.598
2019-03-21 21:00:00,116.357
2019-03-21 22:00:00,109.821
2019-03-21 23:00:00,107.061
2019-03-22 00:00:00,109.837
2019-03-22 01:00:00,106.827
2019-03-22 02:00:00,108.545
2019-03-22 03:00:00,106.318
2019-03-22 04:00:00,106.95
2019-03-22 05:00:00,103.439
2019-03-22 06:00:00,109.078
2019-03-22 07:00:00,161.261
2019-03-22 08:00:00,197.221
2019-03-22 09:00:00,238.545
2019-03-22 10:00:00,260.502
2019-03-22 11:00:00,383.997
2019-03-22 12:00:00,299.962
2019-03-22 13:00:00,288.577
2019-03-22 14:00:00,304.302
2019-03-22 15:00:00,299.357
2019-03-22 16:00:00,261.97
2019-03-22 17:00:00,243.003
2019-03-22 18:00:00,208.932
2019-03-22 19:00:00,184.242
2019-03-22 20:00:00,147.296
2019-03-22 21:00:00,125.933
2019-03-22 22:00:00,112.06
2019-03-22 23:00:00,109.078
2019-03-23 00:00:00,105.375
2019-03-23 01:00:00,107.226
2019-03-23 02:00:00,103.918
2019-03-23 03:00:00,107.13
2019-03-23 04:00:00,105.62
2019-03-23 05:00:00,107.441
2019-03-23 06:00:00,102.477
2019-03-23 07:00:00,118.902
2019-03-23 08:00:00,118.845
2019-03-23 09:00:00,128.528
2019-03-23 10:00:00,125.799
2019-03-23 11:00:00,124.261
2019-03-23 12:00:00,131.575
2019-03-23 13:00:00,122.924
2019-03-23 14:00:00,126.109
2019-03-23 15:00:00,124.062
2019-03-23 16:00:00,128.229
2019-03-23 17:00:00,123.215
2019-03-23 18:00:00,123.154
2019-03-23 19:00:00,124.833
2019-03-23 20:00:00,116.054
2019-03-23 21:00:00,103.347
2019-03-23 22:00:00,105.152
2019-03-23 23:00:00,100.824
2019-03-24 00:00:00,100.487
2019-03-24 01:00:00,103.807
2019-03-24 02:00:00,99.345
2019-03-24 03:00:00,97.873
2019-03-24 04:00:00,101.925
2019-03-24 05:00:00,100.407
2019-03-24 06:00:00,100.035
2019-03-24 07:00:00,101.852
2019-03-24 08:00:00,98.712
2019-03-24 09:00:00,100.065
2019-03-24 10:00:00,103.964
2019-03-24 11:00:00,105.367
2019-03-24 12:00:00,106.214
2019-03-24 13:00:00,108.556
2019-03-24 14:00:00,103.857
2019-03-24 15:00:00,100.748
2019-03-24 16:00:00,105.551
2019-03-24 17:00:00,104.926
2019-03-24 18:00:00,109.679
2019-03-24 19:00:00,101.449
2019-03-24 20:00:00,100.33
2019-03-24 21:00:00,104.926
2019-03-24 22:00:00,98.647
2019-03-24 23:00:00,100.556
2019-03-25 00:00:00,103.182
2019-03-25 01:00:00,99.414
2019-03-25 02:00:00,97.915
2019-03-25 03:00:00,104.807
2019-03-25 04:00:00,102.885
2019-03-25 05:00:00,100.294
2019-03-25 06:00:00,111.606
2019-03-25 07:00:00,148.571
2019-03-25 08:00:00,189.133
2019-03-25 09:00:00,228.664
2019-03-25 10:00:00,325.316
2019-03-25 11:00:00,344.672
2019-03-25 12:00:00,323.664
2019-03-25 13:00:00,324.378
2019-03-25 14:00:00,343.246
2019-03-25 15:00:00,363.745
2019-03-25 16:00:00,349.125
2019-03-25 17:00:00,330.351
2019-03-25 18:00:00,246.774
2019-03-25 19:00:00,199.221
2019-03-25 20:00:00,163.071
2019-03-25 21:00:00,143.808
2019-03-25 22:00:00,134.612
2019-03-25 23:00:00,132.589
2019-03-26 00:00:00,128.845
2019-03-26 01:00:00,126.368
2019-03-26 02:00:00,116.486
2019-03-26 03:00:00,116.221
2019-03-26 04:00:00,113.786
2019-03-26 05:00:00,116.662
2019-03-26 06:00:00,115.819
2019-03-26 07:00:00,156.494
2019-03-26 08:00:00,194.733
2019-03-26 09:00:00,345.808
2019-03-26 10:00:00,303.508
2019-03-26 11:00:00,333.751
2019-03-26 12:00:00,311.662
2019-03-26 13:00:00,311.033
2019-03-26 14:00:00,324.619
2019-03-26 15:00:00,362.621
2019-03-26 16:00:00,345.064
2019-03-26 17:00:00,329.935
2019-03-26 18:00:00,233.879
2019-03-26 19:00:00,181.783
2019-03-26 20:00:00,156.051
2019-03-26 21:00:00,124.721
2019-03-26 22:00:00,113.994
2019-03-26 23:00:00,112.454
2019-03-27 00:00:00,112.348
2019-03-27 01:00:00,106.721
2019-03-27 02:00:00,111.055
2019-03-27 03:00:00,107.093
2019-03-27 04:00:00,109.625
2019-03-27 05:00:00,107.287
2019-03-27 06:00:00,117.925
2019-03-27 07:00:00,159.003
2019-03-27 08:00:00,206.806
2019-03-27 09:00:00,353.637
2019-03-27 10:00:00,303.66
2019-03-27 11:00:00,319.646
2019-03-27 12:00:00,318.145
2019-03-27 13:00:00,316.467
2019-03-27 14:00:00,338.844
2019-03-27 15:00:00,356.216
2019-03-27 16:00:00,346.288
2019-03-27 17:00:00,317.3
2019-03-27 18:00:00,247.487
2019-03-27 19:00:00,198.318
2019-03-27 20:00:00,169.211
2019-03-27 21:00:00,123.844
2019-03-27 22:00:00,115.534
2019-03-27 23:00:00,115.49
2019-03-28 00:00:00,115.194
2019-03-28 01:00:00,110.767
2019-03-28 02:00:00,109.982
2019-03-28 03:00:00,107.816
2019-03-28 04:00:00,115.966
2019-03-28 05:00:00,110.506
2019-03-28 06:00:00,115.865
2019-03-28 07:00:00,167.437
2019-03-28 08:00:00,207.191
2019-03-28 09:00:00,360.38
2019-03-28 10:00:00,304.815
2019-03-28 11:00:00,319.249
2019-03-28 12:00:00,311.448
2019-03-28 13:00:00,313.049
2019-03-28 14:00:00,329.931
2019-03-28 15:00:00,353.371
2019-03-28 16:00:00,350.17
2019-03-28 17:00:00,323.541
2019-03-28 18:00:00,257.198
2019-03-28 19:00:00,197.9
2019-03-28 20:00:00,172.486
2019-03-28 21:00:00,128.693
2019-03-28 22:00:00,114.46
2019-03-28 23:00:00,110.991
2019-03-29 00:00:00,114.392
2019-03-29 01:00:00,112.303
2019-03-29 02:00:00,110.616
2019-03-29 03:00:00,112.636
2019-03-29 04:00:00,109.167
2019-03-29 05:00:00,111.878
2019-03-29 06:00:00,118.567
2019-03-29 07:00:00,165.209
2019-03-29 08:00:00,193.501
2019-03-29 09:00:00,346.986
2019-03-29 10:00:00,304.236
2019-03-29 11:00:00,317.406
2019-03-29 12:00:00,301.993
2019-03-29 13:00:00,304.47
2019-03-29 14:00:00,346.134
2019-03-29 15:00:00,368.454
2019-03-29 16:00:00,344.814
2019-03-29 17:00:00,320.758
2019-03-29 18:00:00,235.972
2019-03-29 19:00:00,179.241
2019-03-29 20:00:00,150.322
2019-03-29 21:00:00,112.489
2019-03-29 22:00:00,112.086
2019-03-29 23:00:00,106.789
2019-03-30 00:00:00,108.69
2019-03-30 01:00:00,104.89
2019-03-30 02:00:00,106.615
2019-03-30 03:00:00,104.772
2019-03-30 04:00:00,105.145
2019-03-30 05:00:00,102.464
2019-03-30 06:00:00,103.33
2019-03-30 07:00:00,119.469
2019-03-30 08:00:00,119.522
2019-03-30 09:00:00,130.291
2019-03-30 10:00:00,124.12
2019-03-30 11:00:00,130.227
2019-03-30 12:00:00,125.217
2019-03-30 13:00:00,128.999
2019-03-30 14:00:00,128.559
2019-03-30 15:00:00,126.76
2019-03-30 16:00:00,131.01
2019-03-30 17:00:00,123.888
2019-03-30 18:00:00,127.834
2019-03-30 19:00:00,118.989
2019-03-30 20:00:00,117.492
2019-03-30 21:00:00,107.559
2019-03-30 22:00:00,102.699
2019-03-30 23:00:00,105.291
2019-03-31 00:00:00,104.27
2019-03-31 02:00:00,99.797
2019-03-31 03:00:00,98.878
2019-03-31 04:00:00,103.471
2019-03-31 05:00:00,98.798
2019-03-31 06:00:00,99.827
2019-03-31 07:00:00,101.945
2019-03-31 08:00:00,101.299
2019-03-31 09:00:00,103.059
2019-03-31 10:00:00,106.099
2019-03-31 11:00:00,102.416
2019-03-31 12:00:00,108.479
2019-03-31 13:00:00,106.076
2019-03-31 14:00:00,107.294
2019-03-31 15:00:00,111.96
2019-03-31 16:00:00,108.276
2019-03-31 17:00:00,107.647
2019-03-31 18:00:00,111.86
2019-03-31 19:00:00,106.642
2019-03-31 20:00:00,104.757
2019-03-31 21:00:00,109.006
2019-03-31 22:00:00,106.903
2019-03-31 23:00:00,105.705
